Loop1	SHSU_advanced.final.156
Loop1	SHSU.bins.351
Loop1	SHSU.bins.221
Loop1	SHSU.bins.365
Loop1	CMU.bins.43
Loop1	CMU.bins.8
Loop1	CMU.bins.249
Loop1	UTK.bins.127
Loop1	UTK.bins.200
Loop1	SHSU.bins.289
Loop1	SHSU.bins.56
Loop1	SHSU.bins.544
Loop1	SHSU.bins.204
Loop1	CMU.bins.119
Loop1	SHSU.bins.52
Loop1	SHSU.bins.50
Loop1	UTK.bins.171
Loop1	UTK.bins.64
Loop1	CMU_advanced.final.13
Loop1	UTK_advanced.final.10
Loop2	CMU.bins.171
Loop2	SHSU.bins.483
Loop2	SHSU_advanced.final.153
Loop2	UTK_active.final.44
Loop2	CMU.bins.187
Loop2	SHSU.bins.259
Loop2	UTK.bins.53
Loop2	UTK_advanced.final.10
Loop2	UTK.bins.42
Loop2	SHSU.bins.205
Loop2	CMU.bins.5
Loop2	SHSU.bins.13
Loop2	SHSU_active.final.134
Loop2	CMU.bins.67
Loop2	SHSU.bins.79
Loop2	CMU_early.final.61
Loop2	SHSU.bins.167
Loop2	UTK.bins.19
Loop2	SHSU.bins.365
Loop2	SHSU.bins.256
Loop3	CMU.bins.202
Loop3	SHSU.bins.36
Loop3	SHSU.bins.5
Loop3	SHSU.bins.195
Loop3	SHSU.bins.267
Loop3	SHSU_active.final.50
Loop3	SHSU.bins.403
Loop3	CMU_active.final.40
Loop3	SHSU.bins.477
Loop3	SHSU_advanced.final.170
Loop3	UTK.bins.53
Loop3	SHSU.bins.186
Loop3	SHSU.bins.412
Loop3	CMU.bins.249
Loop3	UTK.bins.84
Loop3	SHSU_advanced.final.35
Loop3	SHSU.bins.512
Loop3	SHSU.bins.438
Loop3	CMU_early.final.61
Loop3	SHSU.bins.332
Loop4	SHSU.bins.403
Loop4	UTK.bins.50
Loop4	SHSU_advanced.final.136
Loop4	UTK.bins.141
Loop4	UTK.bins.183
Loop4	UTK.bins.27
Loop4	SHSU_advanced.final.124
Loop4	SHSU.bins.330
Loop4	CMU_active.final.40
Loop4	SHSU.bins.365
Loop4	SHSU.bins.483
Loop4	SHSU_advanced.final.42
Loop4	SHSU_advanced.final.240
Loop4	CMU.bins.300
Loop4	SHSU.bins.329
Loop4	SHSU.bins.240
Loop4	SHSU.bins.205
Loop4	SHSU.bins.190
Loop4	SHSU_advanced.final.69
Loop4	UTK.bins.23
Loop5	CMU.bins.184
Loop5	SHSU.bins.148
Loop5	SHSU.bins.561
Loop5	SHSU.bins.384
Loop5	SHSU.bins.13
Loop5	UTK.bins.42
Loop5	SHSU.bins.186
Loop5	SHSU.bins.157
